"STATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00455110","2020-03-30",,,,,"0.42",,"0.0","0.0",,"55","42","42",,,,,,,,
"USC00455110","2020-03-31",,,,,"0.50",,"0.0","0.0",,"45","38","38",,,,,,,,
"USC00455110","2020-04-01",,,,,"0.54",,"0.0","0.0",,"46","36","36",,,,,,,,
"USC00455110","2020-04-02",,,,,"0.22",,"0.0","0.0",,"54","36","38",,,,,,,,
"USC00455110","2020-04-03",,,,,"0.00",,"0.0","0.0",,"44","32","33",,,,,,,,
"USC00455110","2020-04-04",,,,,"0.14",,"0.0","0.0",,"46","33","34",,,,,,,,
"USC00455110","2020-04-05",,,,,"0.00",,"0.0","0.0",,"54","34","42",,,,,,,,
"USC00455110","2020-04-06",,,,,"0.00",,"0.0","0.0",,"60","35","35",,,,,,,,
"USC00455110","2020-04-07",,,,,"0.00",,"0.0","0.0",,"64","33","33",,,,,,,,
"USC00455110","2020-04-08",,,,,"0.00",,"0.0","0.0",,"60","33","34",,,,,,,,
"USC00455110","2020-04-09",,,,,"0.00",,"0.0","0.0",,"72","34","38",,,,,,,,
"USC00455110","2020-04-10",,,,,"0.00",,"0.0","0.0",,"74","34","38",,,,,,,,
"USC00455110","2020-04-11",,,,,,,,,,,,"44",,,,,,,,
"USC00455110","2020-04-12",,,,,"0.00",,"0.0","0.0",,"59","33","34",,,,,,,,
"USC00455110","2020-04-13",,,,,"0.00",,"0.0","0.0",,"68","33","33",,,,,,,,
"USC00455110","2020-04-14",,,,,"0.00",,"0.0","0.0",,"70","33","39",,,,,,,,
"USC00455110","2020-04-15",,,,,"0.00",,"0.0","0.0",,"69","37","47",,,,,,,,
"USC00455110","2020-04-16",,,,,"0.02",,"0.0","0.0",,"68","40","40",,,,,,,,
"USC00455110","2020-04-17",,,,,"0.00",,"0.0","0.0",,"77","40","42",,,,,,,,
"USC00455110","2020-04-18",,,,,"0.00",,"0.0","0.0",,"80","42","47",,,,,,,,
"USC00455110","2020-04-19",,,,,"0.06",,"0.0","0.0",,"58","46","48",,,,,,,,
"USC00455110","2020-04-20",,,,,"0.00",,"0.0","0.0",,"60","44","46",,,,,,,,
"USC00455110","2020-04-21",,,,,"0.03",,"0.0","0.0",,"71","46","47",,,,,,,,
"USC00455110","2020-04-22",,,,,"0.04",,"0.0","0.0",,"57","45","47",,,,,,,,
"USC00455110","2020-04-23",,,,,"0.50",,"0.0","0.0",,"74","47","47",,,,,,,,
"USC00455110","2020-04-24",,,,,"0.29",,"0.0","0.0",,"55","46","46",,,,,,,,
"USC00455110","2020-04-25",,,,,"0.07",,"0.0","0.0",,"57","46","48",,,,,,,,
"USC00455110","2020-04-26",,,,,"0.40",,"0.0","0.0",,"64","39","39",,,,,,,,
"USC00455110","2020-04-27",,,,,"0.16",,"0.0","0.0",,"68","39","49",,,,,,,,
"USC00455110","2020-04-28",,,,,"0.05",,"0.0","0.0",,"64","40","40",,,,,,,,
"USC00455110","2020-04-29",,,,,"0.00",,"0.0","0.0",,"70","40","48",,,,,,,,
"USC00455110","2020-04-30",,,,,"0.22",,"0.0","0.0",,"73","38","39",,,,,,,,
"USC00455110","2020-05-01",,,,,"0.00",,"0.0","0.0",,"75","38","38",,,,,,,,
"USC00455110","2020-05-08",,,,,"0.00",,"0.0","0.0",,"76","39","42",,,,,,,,
"USC00455110","2020-05-09",,,,,"0.00",,"0.0","0.0",,"81","41","61",,,,,,,,
"USC00455110","2020-05-10",,,,,"0.05",,"0.0","0.0",,"92","60","61",,,,,,,,
"USC00455110","2020-05-11",,,,,"0.00",,"0.0","0.0",,"96","54","54",,,,,,,,
"USC00455110","2020-05-12",,,,,"0.10",,"0.0","0.0",,"93","50","50",,,,,,,,
"USC00455110","2020-05-13",,,,,"0.10",,"0.0","0.0",,"93","50","50",,,,,,,,
"USC00455110","2020-05-14",,,,,"0.39",,"0.0","0.0",,"82","49","49",,,,,,,,
"USC00455110","2020-05-15",,,,,"0.09",,"0.0","0.0",,"81","45","45",,,,,,,,
"USC00455110","2020-05-16",,,,,"0.00",,"0.0","0.0",,"82","45","49",,,,,,,,
"USC00455110","2020-05-17",,,,,"2.02",,"0.0","0.0",,"82","49","51",,,,,,,,
"US1WAGH0033","2020-02-29",,,,,"0.47",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-01",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-02",,,,,"0.14",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-03",,,,,"0.44",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-04",,,,,"0.51",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-05",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-06",,,,,"0.60",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-07",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-08",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAGH0033","2020-03-10",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-11",,,,,"0.13",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-12",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-13",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-14",,,,,"0.20",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-15",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-16",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-17",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-18",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-19",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-20",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-21",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-22",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-23",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-24",,,,,"0.40",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-25",,,,,"0.12",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-26",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-27",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-28",,,,,"0.39",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-29",,,,,"0.63",,,,,,,,,,,,,,,
"US1WAGH0033","2020-03-30",,,,,"0.33",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-01",,,,,"0.52",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-02",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-03",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-04",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-05",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-06",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-07",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-08",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-09",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-10",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-11",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-12",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-13",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-14",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-15",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-16",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-17",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-18",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-19",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-20",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-21",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-22",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-23",,,,,"0.43",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-24",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-25",,,,,"0.48",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-26",,,,,"0.13",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-27",,,,,"0.49",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-28",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-04-29",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-01",,,,,"0.19",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-02",,,,,"0.12",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-03",,,,,"0.51",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-04",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-05",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-06",,,,,"0.26",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-07",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-08",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-09",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-10",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-11",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-12",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-13",,,,,"0.23",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-14",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-15",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-16",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAGH0033","2020-05-17",,,,,"0.62",,,,,,,,,,,,,,,
"US1WAJF0040","2020-02-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-02",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-03",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-04",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-05",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-06",,,,,"0.35",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-07",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-08",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-11",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-12",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-13",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-14",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-03-24",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-25",,,,,"0.22",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-26",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-28",,"    2","0.03",,,,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-29",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-30",,,,,"0.34",,,,,,,,,,,,,,,
"US1WAJF0040","2020-03-31",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-01",,,,,"0.27",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-02",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-03",,,,,"0.11",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-04",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-20",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-21",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-22",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-23",,,,,"0.35",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-24",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-04-28",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-29",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-04-30",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-01",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-02",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-03",,,,,"0.73",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-04",,,,,"0.05",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-05-06",,,,,"0.16",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-05-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-05-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-05-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-05-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0040","2020-05-12",,,,,"0.42",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-13",,,,,"0.16",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-14",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-15",,,,,"0.12",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-16",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0040","2020-05-17",,,,,"0.16",,,,,,,,,,,,,,,
"USS0020A07S","2020-02-29",,,,,"0.40",,,"68.0","29","36","19","19",,,,,,,,
"USS0020A07S","2020-03-01",,,,,"0.00",,,"68.0","24","36","12","27",,,,,,,,
"USS0020A07S","2020-03-02",,,,,"0.10",,,"68.0","31","39","27","39",,,,,,,,
"USS0020A07S","2020-03-03",,,,,"0.30",,,"69.0","35","43","31","32",,,,,,,,
"USS0020A07S","2020-03-04",,,,,"0.20",,,"70.0","28","38","20","31",,,,,,,,
"USS0020A07S","2020-03-05",,,,,"0.10",,,"68.0","35","44","29","33",,,,,,,,
"USS0020A07S","2020-03-06",,,,,"0.30",,,"70.0","32","37","29","29",,,,,,,,
"USS0020A07S","2020-03-07",,,,,"0.20",,,"71.0","29","39","22","22",,,,,,,,
"USS0020A07S","2020-03-08",,,,,"0.00",,,"70.0","23","35","9","9",,,,,,,,
"USS0020A07S","2020-03-09",,,,,"0.10",,,"70.0","16","39","4","13",,,,,,,,
"USS0020A07S","2020-03-10",,,,,"0.00",,,"69.0","28","37","12","31",,,,,,,,
"USS0020A07S","2020-03-11",,,,,"0.10",,,"69.0","31","37","22","23",,,,,,,,
"USS0020A07S","2020-03-12",,,,,"0.00",,,"68.0","26","37","17","21",,,,,,,,
"USS0020A07S","2020-03-13",,,,,"0.40",,,"73.0","22","25","16","16",,,,,,,,
"USS0020A07S","2020-03-14",,,,,"0.20",,,"73.0","15","21","8","8",,,,,,,,
"USS0020A07S","2020-03-15",,,,,"0.00",,,"72.0","15","33","5","10",,,,,,,,
"USS0020A07S","2020-03-16",,,,,"0.00",,,"70.0","22","46","7","20",,,,,,,,
"USS0020A07S","2020-03-17",,,,,"0.00",,,"69.0","29","48","17","24",,,,,,,,
"USS0020A07S","2020-03-18",,,,,"0.00",,,"67.0","29","48","18","23",,,,,,,,
"USS0020A07S","2020-03-19",,,,,"0.00",,,"66.0","30","50","19","26",,,,,,,,
"USS0020A07S","2020-03-20",,,,,"0.00",,,"65.0","32","51","24","26",,,,,,,,
"USS0020A07S","2020-03-21",,,,,"0.00",,,"64.0","31","49","21","25",,,,,,,,
"USS0020A07S","2020-03-22",,,,,"0.00",,,"63.0","35","49","22","39",,,,,,,,
"USS0020A07S","2020-03-23",,,,,"0.10",,,"65.0","32","40","27","28",,,,,,,,
"USS0020A07S","2020-03-24",,,,,"0.10",,,"64.0","30","38","27","27",,,,,,,,
"USS0020A07S","2020-03-25",,,,,"0.00",,,"63.0","30","41","23","28",,,,,,,,
"USS0020A07S","2020-03-26",,,,,"0.00",,,"63.0","31","37","24","30",,,,,,,,
"USS0020A07S","2020-03-27",,,,,"0.00",,,"63.0","34","42","29","33",,,,,,,,
"USS0020A07S","2020-03-28",,,,,"0.30",,,"62.0","36","43","33","34",,,,,,,,
"USS0020A07S","2020-03-29",,,,,"0.20",,,"62.0","35","40","31","32",,,,,,,,
"USS0020A07S","2020-03-30",,,,,"0.40",,,"64.0","31","35","28","28",,,,,,,,
"USS0020A07S","2020-03-31",,,,,"0.10",,,"64.0","29","38","21","21",,,,,,,,
"USS0020A07S","2020-04-01",,,,,"0.20",,,"65.0","26","33","18","18",,,,,,,,
"USS0020A07S","2020-04-02",,,,,"0.00",,,"64.0","27","37","16","27",,,,,,,,
"USS0020A07S","2020-04-03",,,,,"0.30",,,"67.0","27","31","24","24",,,,,,,,
"USS0020A07S","2020-04-04",,,,,"0.00",,,"65.0","28","38","19","25",,,,,,,,
"USS0020A07S","2020-04-05",,,,,"0.00",,,"64.0","31","40","22","33",,,,,,,,
"USS0020A07S","2020-04-06",,,,,"0.00",,,"63.0","36","47","27","29",,,,,,,,
"USS0020A07S","2020-04-07",,,,,"0.00",,,"62.0","33","47","26","26",,,,,,,,
"USS0020A07S","2020-04-08",,,,,"0.00",,,"61.0","34","56","23","29",,,,,,,,
"USS0020A07S","2020-04-09",,,,,"0.00",,,"60.0","37","59","27","30",,,,,,,,
"USS0020A07S","2020-04-10",,,,,"0.00",,,"59.0","38","48","29","33",,,,,,,,
"USS0020A07S","2020-04-11",,,,,"0.30",,,"59.0","33","44","22","22",,,,,,,,
"USS0020A07S","2020-04-12",,,,,"0.00",,,"58.0","29","45","17","23",,,,,,,,
"USS0020A07S","2020-04-13",,,,,"0.00",,,"57.0","32","48","18","29",,,,,,,,
"USS0020A07S","2020-04-14",,,,,"0.00",,,"56.0","38","52","28","35",,,,,,,,
"USS0020A07S","2020-04-15",,,,,"0.00",,,"56.0","37","49","29","30",,,,,,,,
"USS0020A07S","2020-04-16",,,,,"0.00",,,"53.0","35","53","25","28",,,,,,,,
"USS0020A07S","2020-04-17",,,,,"0.00",,,"53.0","38","53","27","35",,,,,,,,
"USS0020A07S","2020-04-18",,,,,"0.00",,,"51.0","41","55","34","36",,,,,,,,
"USS0020A07S","2020-04-19",,,,,"0.00",,,"50.0","39","54","31","31",,,,,,,,
"USS0020A07S","2020-04-20",,,,,"0.00",,,"48.0","38","56","29","32",,,,,,,,
"USS0020A07S","2020-04-21",,,,,"0.00",,,"46.0","39","52","32","33",,,,,,,,
"USS0020A07S","2020-04-22",,,,,"0.40",,,"46.0","36","41","31","35",,,,,,,,
"USS0020A07S","2020-04-23",,,,,"0.00",,,"45.0","38","46","31","31",,,,,,,,
"USS0020A07S","2020-04-24",,,,,"0.00",,,"44.0","38","48","28","35",,,,,,,,
"USS0020A07S","2020-04-25",,,,,"0.40",,,"43.0","38","45","34","35",,,,,,,,
"USS0020A07S","2020-04-26",,,,,"0.00",,,"43.0","38","49","33","36",,,,,,,,
"USS0020A07S","2020-04-27",,,,,"0.80",,,"43.0","36","44","34","34",,,,,,,,
"USS0020A07S","2020-04-28",,,,,"0.00",,,"42.0","39","52","33","35",,,,,,,,
"USS0020A07S","2020-04-29",,,,,"0.40",,,"39.0","42","58","35","38",,,,,,,,
"USS0020A07S","2020-04-30",,,,,"0.10",,,"38.0","38","47","31","31",,,,,,,,
"USS0020A07S","2020-05-01",,,,,"0.00",,,"37.0","38","54","29","33",,,,,,,,
"USS0020A07S","2020-05-02",,,,,"0.50",,,"35.0","40","47","33","34",,,,,,,,
"USS0020A07S","2020-05-03",,,,,"0.10",,,"35.0","35","43","30","30",,,,,,,,
"USS0020A07S","2020-05-04",,,,,"0.00",,,"34.0","36","50","25","33",,,,,,,,
"USS0020A07S","2020-05-05",,,,,"0.20",,,"32.0","41","55","33","36",,,,,,,,
"USS0020A07S","2020-05-06",,,,,"0.20",,,"32.0","36","40","32","32",,,,,,,,
"USS0020A07S","2020-05-07",,,,,"0.00",,,"30.0","38","56","29","32",,,,,,,,
"USS0020A07S","2020-05-08",,,,,"0.00",,,"27.0","42","59","30","42",,,,,,,,
"USS0020A07S","2020-05-09",,,,,"0.00",,,"25.0","47","61","38","39",,,,,,,,
"USS0020A07S","2020-05-10",,,,,"0.00",,,"22.0","46","62","38","38",,,,,,,,
"USS0020A07S","2020-05-11",,,,,"0.00",,,"21.0","44","58","37","37",,,,,,,,
"USS0020A07S","2020-05-12",,,,,"0.50",,,"19.0","40","49","36","36",,,,,,,,
"USS0020A07S","2020-05-13",,,,,"0.00",,,"18.0","40","49","31","32",,,,,,,,
"USS0020A07S","2020-05-14",,,,,"0.20",,,"16.0","39","46","31","36",,,,,,,,
"USS0020A07S","2020-05-15",,,,,"0.00",,,"15.0","41","55","33","33",,,,,,,,
"USS0020A07S","2020-05-16",,,,,"0.50",,,"13.0","40","46","32","38",,,,,,,,
"USS0020A07S","2020-05-17",,,,,"0.30",,,"11.0","42","54","36","36",,,,,,,,
"US1WAJF0044","2020-02-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-02",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-03",,,,,"0.14",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-04",,,,,"0.08",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-05",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-06",,,,,"0.28",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-08",,"    2","0.09",,,,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-11",,"    3","0.03",,,,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-12",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-13",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-14",,,,,"0.14",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-15",,,,,"0.00",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-16",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-03-24",,,,,"0.04",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-25",,,,,"0.06",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-26",,,,,"0.07",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-27",,,,,"0.02",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-28",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-29",,,,,"0.03",,,,,,,,,,,,,,,
"US1WAJF0044","2020-03-30",,,,,"0.30",,,,,,,,,,,,,,,
"US1WAJF0044","2020-04-01",,,,,"0.34",,,,,,,,,,,,,,,
"US1WAJF0044","2020-04-02",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0044","2020-04-03",,,,,"0.10",,,,,,,,,,,,,,,
"US1WAJF0044","2020-04-04",,,,,"0.09",,,,,,,,,,,,,,,
"US1WAJF0044","2020-04-05",,,,,"0.01",,,,,,,,,,,,,,,
"US1WAJF0044","2020-04-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,
"US1WAJF0044","2020-04-13",,"    7","0.00",,,,,,,,,,,,,,,,,
